,Title,Rating,Price,Link,Company,4k,Refresh_Rate,OS_name,Value_Audio,source,alexa,screen_size
887,SAMSUNG The Frame 2021 Series 125 cm (50 inch) QLED Ultra HD (4K) Smart TV,4.3,77990,https://rukminim1.flixcart.com/image/312/312/kpmy8i80/television/j/g/y/qa50ls03aaklxl-samsung-original-imag3tkrjpkzgv7t.jpeg?q=70,samsung,1.0,60.0, Tizen,20.0,flipkart,,
888,SONY (40 inch) Full HD LED TV,4.9,58900,https://rukminim1.flixcart.com/image/312/312/television/v/f/e/sony-klv-40ex430-original-imades6fhzzybaxb.jpeg?q=70,sony,0.0,50.0, Linux based,30.0,flipkart,,
889,SONY (40 inch) Full HD LED TV,4.5,93900,https://rukminim1.flixcart.com/image/312/312/television/v/x/j/sony-kdl-40-original-imad9udghhvushuz.jpeg?q=70,sony,0.0,50.0, Linux based,30.0,flipkart,,
890,Samsung 46 Inches 3D Full HD LED UA46D6600WR Television,4.5,139990,https://rukminim1.flixcart.com/image/312/312/television/2/a/4/samsung-ua46d6600wr-ua46d6600wr-original-imadcaftc4wrpnjx.jpeg?q=70,samsung,0.0,50.0, Linux based,20.0,flipkart,,
891,SONY 101.4 cm (40 inch) Full HD LED Smart TV,4.6,41499,https://rukminim1.flixcart.com/image/312/312/j5vcknk0/television/j/g/w/sony-bravia-klv-32w672e-original-imaewgj4zhcg3d6r.jpeg?q=70,sony,0.0,50.0, Linux based,30.0,flipkart,,
892,G-TEN 99 cm (40 inch) HD Ready LED TV,4.4,35890,https://rukminim1.flixcart.com/image/312/312/k7c88sw0/television/2/f/h/g-ten-gt-40x-original-imafphhgg2gkgjzy.jpeg?q=70,g-ten,0.0,60.0, Linux based,16.0,flipkart,,
893,SONY Bravia X7002F 108 cm (43 inch) Ultra HD (4K) LED Smart TV,4.4,54999,https://rukminim1.flixcart.com/image/312/312/jmawvbk0/television/h/g/a/sony-kd-43x7002f-original-imaf98nvmfbzjqnk.jpeg?q=70,sony,1.0,50.0, Linux based,20.0,flipkart,,
894,LG (55 inch) Full HD LED Smart TV,4.5,250000,https://rukminim1.flixcart.com/image/312/312/television/r/m/v/lg-55la8600-original-imadub8uzeqh9r8z.jpeg?q=70,lg,0.0,200.0, Tizen,24.0,flipkart,,
895,SAMSUNG 121 cm (48 inch) Full HD Curved LED Smart TV,4.8,104900,https://rukminim1.flixcart.com/image/312/312/television/e/g/r/samsung-48j6300-original-imae8ajvanfgrage.jpeg?q=70,samsung,0.0,200.0, Tizen,20.0,flipkart,,
896,SAMSUNG 108 cm (43 inch) Full HD LED Smart TV,4.5,69900,https://rukminim1.flixcart.com/image/312/312/television/3/h/y/samsung-ua43j5570au-ua43j5570au-original-imaeksfue5kg7jhv.jpeg?q=70,samsung,0.0,240.0, Tizen,16.0,flipkart,,
897,SAMSUNG The Frame 2021 Series 163 cm (65 inch) QLED Ultra HD (4K) Smart TV,4.3,129990,https://rukminim1.flixcart.com/image/312/312/kpmy8i80/television/j/g/y/qa50ls03aaklxl-samsung-original-imag3tkrjpkzgv7t.jpeg?q=70,samsung,1.0,120.0, Tizen,40.0,flipkart,,
898,SONY (46 inch) Full HD LED TV,4.3,123900,https://rukminim1.flixcart.com/image/312/312/television/k/w/n/sony-kdl-46-original-imad9udg7hkdxwzx.jpeg?q=70,sony,0.0,50.0, HomeOS,30.0,flipkart,,
899,Panasonic 123 cm (49 inch) Ultra HD (4K) LED Smart TV,4.3,44714,https://rukminim1.flixcart.com/image/312/312/k4n2avk0/television/h/h/n/panasonic-th-49gx600d-original-imafnhthgazhhhzn.jpeg?q=70,panasonic,1.0,50.0, HomeOS,20.0,flipkart,,
900,SAMSUNG The Frame 2021 Series 108 cm (43 inch) QLED Ultra HD (4K) Smart TV,4.3,63990,https://rukminim1.flixcart.com/image/312/312/kpmy8i80/television/j/g/y/qa50ls03aaklxl-samsung-original-imag3tkrjpkzgv7t.jpeg?q=70,samsung,1.0,50.0, Tizen,30.0,flipkart,,
901,LG 108 cm (43 inch) Full HD LED TV,4.1,42287,https://rukminim1.flixcart.com/image/312/312/television/x/j/y/lg-43lf513-original-imaebwp8wzkvehyz.jpeg?q=70,lg,0.0,60.0, Tizen,20.0,flipkart,,
902,Samsung 32 Inches Full HD LED UA32D5000PRMXL Television,4.5,45900,https://rukminim1.flixcart.com/image/312/312/television/h/g/5/samsung-ua32d5000prmxl-original-imad2hhggzehmg3d.jpeg?q=70,samsung,0.0,120.0, Tizen,20.0,flipkart,,
903,Sony BRAVIA 46 inches Full HD LED KDL-46EX650 Television,3.3,93900,https://rukminim1.flixcart.com/image/312/312/television/m/z/r/sony-kdl-46ex650-original-imadbju7beg2gdzp.jpeg?q=70,sony,0.0,120.0, Tizen,20.0,flipkart,,
904,SAMSUNG 80 cm (32 inch) Full HD LED Smart TV,4.4,40900,https://rukminim1.flixcart.com/image/312/312/jly1wnk0/television/2/y/r/samsung-32k5570-original-imaf8ytdhxwefu9r.jpeg?q=70,samsung,1.0,120.0, Tizen,40.0,flipkart,,
905,Haier (18.5 inch) HD Ready LED TV,3.0,11990,https://rukminim1.flixcart.com/image/312/312/television/t/d/y/haier-le19c430-original-imad86dh5dhhtsvj.jpeg?q=70,haier,0.0,100.0, Tizen,20.0,flipkart,,
906,LG 139 cm (55 inch) Ultra HD (4K) LED TV,3.8,132111,https://rukminim1.flixcart.com/image/312/312/television/t/w/b/lg-55uf670t-original-imaed4wq5zxeeggb.jpeg?q=70,lg,1.0,60.0, Tizen,20.0,flipkart,,
907,SAMSUNG The Frame 2021 Series 125 cm (50 inch) QLED Ultra HD (4K) Smart TV,4.3,77990,https://rukminim1.flixcart.com/image/312/312/kpmy8i80/television/j/g/y/qa50ls03aaklxl-samsung-original-imag3tkrjpkzgv7t.jpeg?q=70,samsung,1.0,60.0, Tizen,20.0,flipkart,,
908,Panasonic F250 Series 80 cm (32 inch) HD Ready LED TV,4.2,15499,https://rukminim1.flixcart.com/image/312/312/jm573ww0/television/k/k/f/panasonic-th-32f250dx-original-imaf946vyhyzx3dj.jpeg?q=70,panasonic,0.0,50.0, Android,16.0,flipkart,,
909,Panasonic 100 cm (40 inch) Full HD LED Smart TV,4.3,46900,https://rukminim1.flixcart.com/image/312/312/television/c/d/p/panasonic-th-32ds500d-original-imaeqzqmv6b8vnjf.jpeg?q=70,panasonic,0.0,60.0, Android,20.0,flipkart,,
910,LG 55LM6700 LED 55 inches Full HD CINEMA 3D Television,4.8,174000,https://rukminim1.flixcart.com/image/312/312/television/y/x/y/lg-55lm6700-original-imadbcz7yttfrcts.jpeg?q=70,lg,0.0,60.0, Android,24.0,flipkart,,
911,LG (55 inch) Full HD LED Smart TV,5.0,201000,https://rukminim1.flixcart.com/image/312/312/television/x/m/u/lg-55lm7600-original-imadbcz8st4gzxkt.jpeg?q=70,lg,0.0,120.0, Android,20.0,flipkart,,
912,SONY Bravia X7500F 108 cm (43 inch) Ultra HD (4K) LED Smart Android TV,4.5,50499,https://rukminim1.flixcart.com/image/312/312/k2w6xe80/television/c/n/f/sony-kd-43x7500f-original-imafm59fr24zqggw.jpeg?q=70,sony,1.0,50.0, Android,20.0,flipkart,,
913,SAMSUNG Series 5 123 cm (49 inch) Full HD LED TV,4.4,62900,https://rukminim1.flixcart.com/image/312/312/j4sronk0/television/z/z/y/samsung-49m5000-original-imaevmghnykqyjce.jpeg?q=70,samsung,0.0,50.0, Tizen,20.0,flipkart,,
914,SAMSUNG Series 5 108 cm (43 inch) Full HD LED Smart TV,4.6,33790,https://rukminim1.flixcart.com/image/312/312/j4sronk0/television/2/b/d/samsung-32m5570-original-imaevmgh3ttm7jxz.jpeg?q=70,samsung,0.0,120.0, Tizen,20.0,flipkart,,
915,SAMSUNG (55 inch) Full HD LED TV,3.7,164000,https://rukminim1.flixcart.com/image/312/312/television/n/p/k/samsung-ua55es6200e-original-imadbjkabchwwbkj.jpeg?q=70,samsung,0.0,50.0, Linux based,20.0,flipkart,,
916,SAMSUNG (46 inch) Full HD LED Smart TV,4.6,145500,https://rukminim1.flixcart.com/image/312/312/television/e/j/k/samsung-ua46f7500br-original-imadubaugy3tchzf.jpeg?q=70,samsung,0.0,50.0, Linux based,20.0,flipkart,,
917,Candes 102 cm (40 inch) Full HD LED Smart Android TV,4.1,18499,https://rukminim1.flixcart.com/image/312/312/krf91u80/television/v/2/d/p40s001-candes-original-imag57hshqtqzh5h.jpeg?q=70,candes,0.0,50.0, Android,10.0,flipkart,,
918,SAMSUNG (55 inch) Ultra HD (4K) LED Smart TV,4.8,329900,https://rukminim1.flixcart.com/image/312/312/television/h/e/s/samsung-ua55f9000ar-original-imaduceavg7rcpnm.jpeg?q=70,samsung,0.0,60.0, Android Based,20.0,flipkart,,
919,Sony BRAVIA 46 Inches LED KDL-46EX520 Television,4.8,83900,https://rukminim1.flixcart.com/image/312/312/television/g/d/n/sony-kdl-46ex520-in5-original-imad2kwtmwxrjgsr.jpeg?q=70,sony,0.0,60.0, Android Based,20.0,flipkart,,
920,Sansui Pro View 124 cm (49 inch) Full HD LED Smart TV 2019 Edition,4.3,25999,https://rukminim1.flixcart.com/image/312/312/jz05rww0/television/n/7/u/sansui-49vaofhds-original-imafj44zgfhquznh.jpeg?q=70,sansui,0.0,60.0, Android Based,20.0,flipkart,,
921,SAMSUNG The Frame 2021 Series 163 cm (65 inch) QLED Ultra HD (4K) Smart TV,4.3,129990,https://rukminim1.flixcart.com/image/312/312/kpmy8i80/television/j/g/y/qa50ls03aaklxl-samsung-original-imag3tkrjpkzgv7t.jpeg?q=70,samsung,1.0,120.0, Tizen,40.0,flipkart,,
922,IMPEX 80 cm (32 inch) HD Ready LED TV,3.5,9999,https://rukminim1.flixcart.com/image/312/312/k0tw13k0/television/f/w/k/impex-ixt-32-original-imafkjcmujq3cdrs.jpeg?q=70,impex,0.0,50.0, HomeOS,16.0,flipkart,,
923,SAMSUNG 80 cm (32 inch) Full HD LED TV,4.3,28700,https://rukminim1.flixcart.com/image/312/312/television/v/t/h/samsung-32k5100-original-imaezng4fcfdzgzd.jpeg?q=70,samsung,0.0,60.0, Tizen,20.0,flipkart,,
924,SAMSUNG The Frame 2021 Series 138 cm (55 inch) QLED Ultra HD (4K) Smart TV,4.3,93990,https://rukminim1.flixcart.com/image/312/312/kpmy8i80/television/j/g/y/qa50ls03aaklxl-samsung-original-imag3tkrjpkzgv7t.jpeg?q=70,samsung,1.0,120.0, Tizen,40.0,flipkart,,
925,LG 165.1 cm (65 inch) OLED Ultra HD (4K) Smart TV,4.6,258895,https://rukminim1.flixcart.com/image/312/312/ktg4ia80/television/r/u/5/oled65g1ptz-oled65g1ptz-lg-original-imag6sftjmc8kphj.jpeg?q=70,lg,1.0,120.0, WebOS,60.0,flipkart,,
926,Samsung 55 Inches 3D Full HD LED UA55D6600WM Television,4.6,189900,https://rukminim1.flixcart.com/image/312/312/television/z/t/j/samsung-ua55d6600wm-original-imad8e5nymctcdza.jpeg?q=70,samsung,0.0,120.0, Tizen,30.0,flipkart,,
927,SAMSUNG (40 inch) Full HD LED TV,4.3,53500,https://rukminim1.flixcart.com/image/312/312/television/a/u/c/samsung-40f5100-original-imadnfytztgqchu7.jpeg?q=70,samsung,0.0,60.0, Tizen,20.0,flipkart,,
928,LG 127 cm (50 inch) Ultra HD (4K) LED Smart TV,4.6,44899,https://rukminim1.flixcart.com/image/312/312/k1s6ljk0/television/q/s/k/lg-50um7300pta-original-imafha3gkhwyybbg.jpeg?q=70,lg,1.0,60.0, Tizen,20.0,flipkart,,
929,SAMSUNG (65 inch) Full HD LED Smart TV,4.0,385500,https://rukminim1.flixcart.com/image/312/312/television/z/f/3/samsung-ua65f8000ar-original-imadu993dxtaqkzf.jpeg?q=70,samsung,1.0,50.0, WebOS,20.0,flipkart,,
930,Samsung 46 Inches 3D Full HD LED UA46D8000YR Television,4.0,174990,https://rukminim1.flixcart.com/image/312/312/television/d/h/f/samsung-ua46d8000yr-original-imad4f3razqeqjkp.jpeg?q=70,samsung,0.0,60.0, Tizen,40.0,flipkart,,
931,SAMSUNG The Frame 2021 Series 108 cm (43 inch) QLED Ultra HD (4K) Smart TV,4.3,63990,https://rukminim1.flixcart.com/image/312/312/kpmy8i80/television/j/g/y/qa50ls03aaklxl-samsung-original-imag3tkrjpkzgv7t.jpeg?q=70,samsung,1.0,60.0, Tizen,20.0,flipkart,,
932,TCL S6500 Series 124 cm (49 inch) Full HD LED Smart Android TV,4.3,26299,https://rukminim1.flixcart.com/image/312/312/jvv9zm80/television/p/z/6/tcl-40s6500-40s6500-original-imafghwjggfyjgxd.jpeg?q=70,tcl,0.0,60.0, Android,20.0,flipkart,,
933,Samsung 40 Inches Full HD LED UA40D5900VR Television,4.7,70900,https://rukminim1.flixcart.com/image/312/312/television/j/g/z/samsung-ua40d5900vr-original-imad2hhjrvdw7euq.jpeg?q=70,samsung,0.0,120.0, Linux,20.0,flipkart,,
934,SAMSUNG (40 inch) Full HD LED TV,4.3,70000,https://rukminim1.flixcart.com/image/312/312/television/k/4/t/samsung-40es5600-original-imad9udgqeayecz7.jpeg?q=70,samsung,0.0,120.0, Linux,20.0,flipkart,,
935,Samsung 32 Inches Full HD LED UA32D5900VR Television,4.5,48900,https://rukminim1.flixcart.com/image/312/312/television/z/e/b/samsung-ua32d5900vr-original-imad2hbevvafckrj.jpeg?q=70,samsung,0.0,120.0, Linux,20.0,flipkart,,
936,SONY Bravia 80 cm (32 inch) HD Ready LED TV,4.4,19999,https://rukminim1.flixcart.com/image/312/312/television/y/5/e/sony-klv-32r412d-original-imaehd6bhthrt5u6.jpeg?q=70,sony,0.0,200.0, Linux,8.0,flipkart,,
937,TCL P65 Series 127 cm (55 inch) Ultra HD (4K) LED Smart TV,4.5,38899,https://rukminim1.flixcart.com/image/312/312/jvv9zm80/television/z/q/t/tcl-55p65us-55p65us-original-imafggxypyhmb7s7.jpeg?q=70,tcl,1.0,60.0, Linux,20.0,flipkart,,
938,Candes 102 cm (40 inch) Full HD LED Smart Android TV,4.1,18499,https://rukminim1.flixcart.com/image/312/312/krf91u80/television/v/2/d/p40s001-candes-original-imag57hshqtqzh5h.jpeg?q=70,candes,0.0,60.0, Android,20.0,flipkart,,
939,Panasonic 101.5 cm (40 inch) Full HD LED TV,4.2,24999,https://rukminim1.flixcart.com/image/312/312/jn228i80/television/y/h/m/panasonic-th-40f201dx-original-imaf9gkgqk9t7mpv.jpeg?q=70,panasonic,0.0,50.0, Tizen,16.0,flipkart,,
940,Sansui 80 cm (32 inch) HD Ready LED TV,4.1,10999,https://rukminim1.flixcart.com/image/312/312/kgb5rbk0/television/5/j/b/sansui-jsb32nshd-original-imafwhfeeb7sk8zs.jpeg?q=70,sansui,0.0,50.0, Tizen,20.0,flipkart,,
941,SAMSUNG 123 cm (49 inch) Full HD Curved LED Smart TV,4.5,94900,https://rukminim1.flixcart.com/image/312/312/television/b/v/g/samsung-49k6300-original-imaehfqfdytxshtv.jpeg?q=70,samsung,0.0,60.0, Tizen,20.0,flipkart,,
942,SAMSUNG The Frame 2021 Series 163 cm (65 inch) QLED Ultra HD (4K) Smart TV,4.3,129990,https://rukminim1.flixcart.com/image/312/312/kpmy8i80/television/j/g/y/qa50ls03aaklxl-samsung-original-imag3tkrjpkzgv7t.jpeg?q=70,samsung,1.0,120.0, Tizen,40.0,flipkart,,
943,Panasonic 139.7 cm (55 inch) Ultra HD (4K) LED Smart TV,4.9,59990,https://rukminim1.flixcart.com/image/312/312/k4n2avk0/television/p/4/w/panasonic-th-55gx600d-original-imafnhthnfxgzkdh.jpeg?q=70,panasonic,1.0,50.0, HomeOS,30.0,flipkart,,
944,Sony BRAVIA 46 Inches 3D Full HD LED KDL-46NX720 Television,4.9,113990,https://rukminim1.flixcart.com/image/312/312/television/y/m/y/sony-kdl-46nx720-original-imadcg5xukjmdvaw.jpeg?q=70,sony,0.0,60.0, Tizen,30.0,flipkart,,
945,SAMSUNG The Frame 2021 Series 108 cm (43 inch) QLED Ultra HD (4K) Smart TV,4.3,63990,https://rukminim1.flixcart.com/image/312/312/kpmy8i80/television/j/g/y/qa50ls03aaklxl-samsung-original-imag3tkrjpkzgv7t.jpeg?q=70,samsung,1.0,60.0, Tizen,20.0,flipkart,,
946,Sansui 164 cm (65 inch) Ultra HD (4K) LED Smart TV,4.1,47999,https://rukminim1.flixcart.com/image/312/312/kgcl7680/television/3/6/r/sansui-jsk65lsuhd-original-imafwhurykgvjbsg.jpeg?q=70,sansui,1.0,50.0, Linux,20.0,flipkart,,
947,TCL P6 107.9 cm (43 inch) Ultra HD (4K) LED Smart TV,4.0,30999,https://rukminim1.flixcart.com/image/312/312/jidg9zk0/television/7/b/t/tcl-43p6us-original-imaf66jgxhqfcwyr.jpeg?q=70,tcl,1.0,60.0, Linux based,16.0,flipkart,,
948,Samsung 55 Inches 3D Full HD LED UA55D8000YR Television,4.3,249990,https://rukminim1.flixcart.com/image/312/312/television/n/4/y/samsung-ua55d8000yr-original-imad4f3rc5ywzyh9.jpeg?q=70,samsung,0.0,120.0, Tizen,30.0,flipkart,,
949,SAMSUNG The Frame 2021 Series 138 cm (55 inch) QLED Ultra HD (4K) Smart TV,4.3,93990,https://rukminim1.flixcart.com/image/312/312/kpmy8i80/television/j/g/y/qa50ls03aaklxl-samsung-original-imag3tkrjpkzgv7t.jpeg?q=70,samsung,1.0,120.0, Tizen,40.0,flipkart,,
950,SONY (40 inch) Full HD LED TV,4.9,58900,https://rukminim1.flixcart.com/image/312/312/television/v/f/e/sony-klv-40ex430-original-imades6fhzzybaxb.jpeg?q=70,sony,0.0,50.0, Linux based,30.0,flipkart,,
951,SONY 101.4 cm (40 inch) Full HD LED Smart TV,4.6,41499,https://rukminim1.flixcart.com/image/312/312/j5vcknk0/television/j/g/w/sony-bravia-klv-32w672e-original-imaewgj4zhcg3d6r.jpeg?q=70,sony,0.0,50.0, Linux based,30.0,flipkart,,
952,SAMSUNG The Frame 2021 Series 125 cm (50 inch) QLED Ultra HD (4K) Smart TV,4.3,77990,https://rukminim1.flixcart.com/image/312/312/kpmy8i80/television/j/g/y/qa50ls03aaklxl-samsung-original-imag3tkrjpkzgv7t.jpeg?q=70,samsung,1.0,60.0, Tizen,20.0,flipkart,,
953,G-TEN 99 cm (40 inch) HD Ready LED TV,4.5,35890,https://rukminim1.flixcart.com/image/312/312/k7c88sw0/television/2/f/h/g-ten-gt-40x-original-imafphhgg2gkgjzy.jpeg?q=70,g-ten,0.0,60.0, Linux based,16.0,flipkart,,
954,Panasonic FS630 Series 108 cm (43 inch) Full HD LED Smart TV,4.5,34999,https://rukminim1.flixcart.com/image/312/312/jkwwgi80/television/d/j/s/panasonic-th-43fs630d-original-imaf85rfuvqgxhem.jpeg?q=70,panasonic,0.0,100.0, Linux based,35.0,flipkart,,
955,Samsung 46 Inches 3D Full HD LED UA46D6600WR Television,4.5,139990,https://rukminim1.flixcart.com/image/312/312/television/2/a/4/samsung-ua46d6600wr-ua46d6600wr-original-imadcaftc4wrpnjx.jpeg?q=70,samsung,0.0,50.0, Linux based,20.0,flipkart,,
956,SONY Bravia X7002F 108 cm (43 inch) Ultra HD (4K) LED Smart TV,4.4,54999,https://rukminim1.flixcart.com/image/312/312/jmawvbk0/television/h/g/a/sony-kd-43x7002f-original-imaf98nvmfbzjqnk.jpeg?q=70,sony,1.0,50.0, Linux based,20.0,flipkart,,
0,samsung 108 cm (43 inches) the frame series 4k ultra hd smart qled tv qa43ls03aaklxl (black) (2021 model),,61990,https://m.media-amazon.com/images/I/71YDVrHosvS._AC_UY218_.jpg,samsung,1.0,,,,amazon,0.0,43
1,samsung 80 cm (32 inches) wondertainment series hd ready led smart tv ua32te40aakbxl (titan gray) (2020 model),,19240,https://m.media-amazon.com/images/I/81N8UlFd0kL._AC_UY218_.jpg,samsung,0.0,,,,amazon,0.0,32
2,mi 80 cm (32 inches) hd ready android smart led tv 4a pro | l32m5-al (black),,16999,https://m.media-amazon.com/images/I/71Z+l05eSIS._AC_UY218_.jpg,mi,0.0,,,,amazon,0.0,32
3,eairtec 61 cms (24 inches) hd ready led tv 24dj (black) (2020 model),4.0,7850,https://m.media-amazon.com/images/I/71FutyZQeXL._AC_UY218_.jpg,eairtec,0.0,,,,amazon,0.0,24
4,lg 80 cm (32 inches) hd ready smart led tv 32lm563bptc (dark iron gray) (2020 model),,17999,https://m.media-amazon.com/images/I/71uKCdULRgL._AC_UY218_.jpg,lg,0.0,,,,amazon,0.0,32
5,oneplus 80 cm (32 inches) y series hd ready led smart android tv 32y1 (black) (2020 model),4.2,18999,https://m.media-amazon.com/images/I/71vZypjNkPS._AC_UY218_.jpg,oneplus,0.0,,,,amazon,0.0,32
6,oneplus 108 cm (43 inches) y series full hd led smart android tv 43y1 (black) (2020 model),4.2,29499,https://m.media-amazon.com/images/I/71vZLIfj5yS._AC_UY218_.jpg,oneplus,0.0,,,,amazon,0.0,43
7,samsung 80 cm (32 inches) wondertainment series hd ready led smart tv ua32te40aakbxl (titan gray) (2020 model),,19240,https://m.media-amazon.com/images/I/81N8UlFd0kL._AC_UY218_.jpg,samsung,0.0,,,,amazon,0.0,32
8,eairtec 102 cms (40 inches) hd ready smart led tv 40djsm (black) (2020 model),3.9,15350,https://m.media-amazon.com/images/I/61rLf+-jsWL._AC_UY218_.jpg,eairtec,0.0,,,,amazon,0.0,40
9,tcl 107.86 cm (43 inches) full hd led certified android smart tv p30 43p30fs (black),4.0,23999,https://m.media-amazon.com/images/I/81SQ3nSk7rL._AC_UY218_.jpg,tcl,0.0,,,,amazon,0.0,43
10,samsung 108 cm (43 inches) crystal 4k series ultra hd smart led tv ua43aue60aklxl (black) (2021 model),,38990,https://m.media-amazon.com/images/I/61GwJAhftvS._AC_UY218_.jpg,samsung,1.0,,,,amazon,0.0,43
11,samsung 138 cm (55 inches) wondertainment series ultra hd led smart tv ua55tue60akxxl (titan gray) (2020 model),,51999,https://m.media-amazon.com/images/I/71Gp8RVxmhL._AC_UY218_.jpg,samsung,0.0,,,,amazon,0.0,55
12,tcl 100 cm (40 inches) full hd certified android smart led tv 40s6500fs (black) (2020 model),4.2,24999,https://m.media-amazon.com/images/I/71WFfsR5sRL._AC_UY218_.jpg,tcl,0.0,,,,amazon,0.0,40
13,vw 60 cm (24 inches) hd ready led tv vw24a (black) (2021 model),,8999,https://m.media-amazon.com/images/I/81FjmqtQUjL._AC_UY218_.jpg,vw,0.0,,,,amazon,0.0,24
14,vu 108 cm (43 inches) full hd ultraandroid led tv 43ga (black) (2019 model),,26990,https://m.media-amazon.com/images/I/71ka35uD4QL._AC_UY218_.jpg,vu,0.0,,,,amazon,0.0,43
15,samsung 80 cm (32 inches) wondertainment series hd ready led smart tv ua32t4340akxxl (glossy black) (2020 model),,18290,https://m.media-amazon.com/images/I/71fEd9glTIL._AC_UY218_.jpg,samsung,0.0,,,,amazon,0.0,32
16,lg 108 cm (43 inches) full hd led smart tv 43lm5650pta (ceramic black) (2020 model),,33990,https://m.media-amazon.com/images/I/7173oa2fxXL._AC_UY218_.jpg,lg,0.0,,,,amazon,0.0,43
17,mi 108 cm (43 inches) 4k ultra hd android smart led tv 4x|l43m4-4ain (black),,29999,https://m.media-amazon.com/images/I/612oGaxp3DS._AC_UY218_.jpg,mi,1.0,,,,amazon,0.0,43
18,mi 108 cm (43 inches) full hd android smart led tv 4a pro|l43m5-an (black),,26999,https://m.media-amazon.com/images/I/71deZZ0oDMS._AC_UY218_.jpg,mi,0.0,,,,amazon,0.0,43
19,eairtec 81 cms (32 inches) hd ready smart led tv 32djsm (black) (2020 model),3.9,11699,https://m.media-amazon.com/images/I/61LHJpk2HfL._AC_UY218_.jpg,eairtec,0.0,,,,amazon,0.0,32
20,croma 80 cm (32 inches) hd ready led tv crel7369 (black) (2021 model),,12990,https://m.media-amazon.com/images/I/71MjjIugSbL._AC_UY218_.jpg,croma,0.0,,,,amazon,0.0,32
21,philips 126 cm (50 inches) 4k ultra hd led android smart tv 50put8215/94 (black) (2021 model) | with voice assistant,,46999,https://m.media-amazon.com/images/I/71jj8z2WkxS._AC_UY218_.jpg,philips,1.0,,,,amazon,0.0,50
22,samsung 125 cm (50 inches) crystal 4k series ultra hd smart led tv ua50aue60aklxl (black) (2021 model),,51990,https://m.media-amazon.com/images/I/61GwJAhftvS._AC_UY218_.jpg,samsung,1.0,,,,amazon,0.0,50
23,samsung 125 cm (50 inches) the frame series 4k ultra hd smart qled tv qa50ls03aaklxl (black) (2021 model),,77990,https://m.media-amazon.com/images/I/71YDVrHosvS._AC_UY218_.jpg,samsung,1.0,,,,amazon,0.0,50
24,samsung 80 cm (32 inches) hd ready led tv ua32t4010arxxl (black) (2020 model),4.2,16290,https://m.media-amazon.com/images/I/81N7bMl70HL._AC_UY218_.jpg,samsung,0.0,,,,amazon,0.0,32
25,eairtec 81 cms (32 inches) hd ready led tv 32dj (black) (2020 model),3.9,10750,https://m.media-amazon.com/images/I/81t2A6uhm4L._AC_UY218_.jpg,eairtec,0.0,,,,amazon,0.0,32
26,vw 80 cm (32 inches) hd ready led smart tv vw32s (black) (2021 model),,12299,https://m.media-amazon.com/images/I/81P1pYfcJPL._AC_UY218_.jpg,vw,0.0,,,,amazon,0.0,32
27,vw 60 cm (24 inches) hd ready smart led tv vw24s (black) (2021 model),,10299,https://m.media-amazon.com/images/I/816HhfSBNxL._AC_UY218_.jpg,vw,0.0,,,,amazon,0.0,24
28,iffalcon 80 cm (32 inches) hd ready android smart led tv 32f2a (black) (2021 model) | with built-in voice assistant,,15999,https://m.media-amazon.com/images/I/81N5PxG5t5L._AC_UY218_.jpg,iffalcon,0.0,,,,amazon,0.0,32
29,kodak 80 cm (32 inches) hd ready led tv kodak 32hdx900s (black),4.1,12499,https://m.media-amazon.com/images/I/811tmylJsgL._AC_UY218_.jpg,kodak,0.0,,,,amazon,0.0,32
30,vw 80 cm (32 inches) hd ready led tv vw32a (black) (2021 model),,10999,https://m.media-amazon.com/images/I/81xXlShklCL._AC_UY218_.jpg,vw,0.0,,,,amazon,0.0,32
31,mi 80 cm (32 inches) horizon edition hd ready android smart led tv 4a|l32m6-ei (grey),,17499,https://m.media-amazon.com/images/I/91EPNWiKDUL._AC_UY218_.jpg,mi,0.0,,,,amazon,0.0,32
32,tcl 100 cm (40 inches) full hd certified android smart led tv 40s6500fs (black) (2020 model),4.2,24999,https://m.media-amazon.com/images/I/71WFfsR5sRL._AC_UY218_.jpg,tcl,0.0,,,,amazon,0.0,40
33,sanyo 108 cm (43 inches) kaizen series full hd certified android led tv xt-43fhd4s (black) (2020 model),,26999,https://m.media-amazon.com/images/I/81CU76hBEyL._AC_UY218_.jpg,sanyo,0.0,,,,amazon,0.0,43
34,kodak 102 cm (40 inches) full hd certified android led tv 40fhdx7xpro (black) (2020 model),,20989,https://m.media-amazon.com/images/I/81A0bCUfYAL._AC_UY218_.jpg,kodak,0.0,,,,amazon,0.0,40
35,eairtec 81 cm (32 inches) hd ready smart led tv 32 sm vc (black) (2020 model) | with voice command remote,4.1,12500,https://m.media-amazon.com/images/I/717-FdDErmL._AC_UY218_.jpg,eairtec,0.0,,,,amazon,0.0,32
36,amazonbasics 127cm (50 inch) 4k ultra hd smart led fire tv ab50u20ps (black),4.1,38999,https://m.media-amazon.com/images/I/71AqQyCMmeL._AC_UY218_.jpg,amazonbasics,1.0,,,,amazon,0.0,50
37,iffalcon 103 cm (40 inches) full hd android smart led tv 40f2a (black) (2021 model) | with built-in voice assistant,,22999,https://m.media-amazon.com/images/I/81N5PxG5t5L._AC_UY218_.jpg,iffalcon,0.0,,,,amazon,0.0,40
